Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
sabotaging,2,2,2
sabcnewsonline,2,2,2
sabatini,2,2,2
sab,2,2,2
saanich,2,2,2
s2,2,2,2
révélé,2,2,2
révélations,2,2,2
révèlent,2,2,2
rétablies,2,2,2
résolu,2,2,2
résidentiels,2,2,2
résidants,2,2,2
réservé,2,2,2
réserver,2,2,2
répète,2,2,2
répondra,2,2,2
répondant,2,2,2
répit,2,2,2
réinventer,2,2,2
réfugiés,2,2,2
réforme,2,2,2
réflexions,2,2,2
réellement,2,2,2
récupérés,2,2,2
récupérer,2,2,2
récord,2,2,2
récolte,2,2,2
récalcitrants,2,2,2
réalisés,2,2,2
réaliste,2,2,2
réaliser,2,2,2
réadapter,2,2,2
réactiver,2,2,2
rápido,2,2,2
rythme,2,2,2
ryoo,2,2,2
ryderseashells,2,2,2
ryantville,2,2,1
ryanseacrest,2,2,2
rwpusa,2,2,2
rwnjs,2,2,2
rwcrank,2,2,2
rwang0,2,2,2
rwandan,2,2,2
rvvc,2,2,1
rvawonk,2,2,2
rutledgegreg,2,2,1
ruthlessness,2,2,2
ruthiebake,2,2,1
russiashanghai,2,2,2
russianvids,2,2,1
russiahelps,2,2,2
russen,2,1,1
russe,2,2,2
rusm,2,2,2
ruslan,2,2,2
ruralmedicine,2,2,2
runup,2,2,2
runoff,2,2,2
runninonemptyab,2,2,2
runlikeagirl,2,2,2
rung,2,2,2
runforsomething,2,2,2
rund,2,1,1
rump,2,2,2
rumores,2,2,2
rumored,2,2,2
rulin,2,2,2
rugby,2,2,2
ruelmarc1,2,2,2
rubysahotalib,2,2,2
ruby58293,2,2,1
rubikaliyaquat,2,2,2
rubengallego,2,2,2
rube,2,2,2
rtxppe,2,2,2
rtl,2,2,2
rtks,2,1,1
rtiintl,2,2,2
rsv,2,1,1
rsultzba,2,2,2
rspatel,2,2,2
rsbellmedia,2,2,2
rrslagos767,2,2,2
rrnicholas22,2,2,2
rrinoak,2,2,2
royalsaudinews,2,2,1
royalist,2,2,2
royalfreenhs,2,2,2
roverdov123,2,2,2
rouvre,2,2,2
rourke,2,2,2
roundtrip,2,2,2
rounded,2,2,2
rotterdam,2,2,2
rothschildmd,2,2,1
rothmanlinda,2,2,2
rotated,2,2,2
rossw04,2,2,2
rossmemorial,2,2,1
rossmcleansec,2,2,2
roshfond,2,2,1
rosepatrie,2,2,2
rosenjohnny,2,2,2
rosemont,2,1,1
rosemarylxiao,2,2,1
rosemary100,2,2,2
rosataggart,2,2,2
rosary,2,2,2
rosario,2,2,2
rosaleeadams,2,2,2
rorycam85011089,2,2,2
roost,2,2,2
rooney,2,2,2
roomy,2,2,2
roommate,2,2,2
rook,2,2,2
ronmacleanhth,2,2,2
ronhanna5,2,2,2
roney,2,2,2
rondesantis,2,2,2
ronankelly13,2,2,2
romper,2,2,2
romanchych,2,2,2
rollsroyce,2,2,2
rollouts,2,2,2
rolf,2,1,1
rolando,2,2,2
roland,2,2,2
roi,2,2,2
rohll5,2,2,2
rohani,2,2,2
rogerfritz7,2,2,1
rogerfpetersen,2,2,2
rodstewart,2,2,2
rodriguez,2,2,2
rodeo,2,2,2
rodent,2,2,2
rocks114,2,2,1
rocknecorrigan,2,2,2
rockland,2,2,2
rocketed,2,2,2
rocked,2,2,2
rockagainstcovid19,2,2,2
rochester,2,2,2
roccorossito,2,2,2
robynchercrew,2,2,1
robynbresnahan,2,2,2
robwarrenmd,2,2,2
robinmazumder,2,2,2
robinmartinpc,2,2,1
robfleming,2,2,2
robertwiblin,2,2,2
robertstats,2,2,2
roberto,2,2,2
robertl01464344,2,2,2
robertjohndavi,2,2,2
robertjenrick,2,2,2
robertabell,2,2,2
robdaily,2,2,2
robcarlson20,2,2,2
robcallen,2,2,1
robbiej18,2,2,2
roarquette,2,2,2
roar,2,2,2
roadmap,2,2,2
rntk,2,2,2
rnaos,2,2,2
rnaodurham,2,2,2
rmu,2,2,2
rmt,2,2,2
rmconservative,2,2,2
rmc,2,2,2
rmayemsinger,2,2,2
rmac36445643,2,2,2
rkhamsi,2,2,2
rjfoley,2,2,2
rj,2,2,2
riyadh,2,2,2
riyaagg04,2,2,2
rivm,2,2,1
riverwardriley,2,2,2
riverview,2,2,2
riven,2,2,2
rivalité,2,2,2
ritsona,2,2,2
ritchie,2,2,2
ritascrivner1,2,2,2
ritamcdougald6,2,2,1
risqué,2,2,2
risk😡🤬,2,2,2
riskler,2,2,1
riskin,2,2,1
riskfree,2,2,2
riskbenefit,2,2,2
risingtogether,2,2,2
risiken,2,2,2
risicogebieden,2,2,2
rishidesaimd,2,2,2
rishibansal,2,2,2
risco,2,2,2
ripmamba,2,2,2
rioted,2,2,2
riopel,2,2,1
rimouski,2,2,2
rimini,2,2,2
rigourous,2,2,2
rigour,2,2,2
right‼️now,2,2,2
rightyou,2,2,2
righttherewithyou,2,2,2
right2know,2,2,2
riff,2,2,2
rife,2,2,2
rieic,2,2,2
ridícula,2,2,2
riddle,2,2,2
ridden,2,2,2
ricoul,2,2,2
ricomartinez,2,2,2
rickster75,2,2,2
rick00979,2,2,1
richtig,2,2,2
richter,2,2,2
richones1,2,2,2
richigomezc,2,2,1
riches,2,2,2
richarlisa,2,2,2
richardwarnica,2,2,2
richardson,2,2,2
richardmarx,2,2,2
richardjwadland,2,2,1
richardhorton1,2,2,2
richardhaass,2,2,2
richardgoatcher,2,2,2
ricciguarnaccio,2,2,2
ricci,2,2,1
ricardotranjan,2,2,2
rhraontario,2,2,1
rhondaharbison,2,2,2
rhinovirus,2,2,2
rhebright,2,2,2
rgoodlaw,2,2,2
rgam007,2,2,2
rgacapitale,2,2,2
rfid,2,2,2
rfi,2,2,2
rfanaesthesia,2,2,2
rfachinese,2,2,1
rf,2,2,2
reçus,2,2,2
reçoit,2,2,2
reza,2,2,2
rez,2,2,2
rexmurphy,2,2,2
revue,2,2,2
revolutionsnowsports,2,2,2
revolutionnow,2,2,2
revoking,2,2,2
revista,2,2,2
reviewjournal,2,2,2
reviewin,2,1,1
reviewer,2,2,2
reveló,2,2,2
revelstoke,2,2,2
revdrbarber,2,2,2
revamping,2,2,2
reutersgraphics,2,2,2
reusability,2,2,2
reupping,2,2,2
reup,2,2,2
reunite,2,2,2
reunimos,2,2,2
retweet❤️,2,2,2
returnees,2,2,2
retrouvé,2,2,2
retrospective,2,2,2
retriever,2,1,1
retrieved,2,2,2
retrenchment,2,2,2
retraite,2,2,2
retractionwatch,2,2,2
retourne,2,2,2
retouching,2,1,1
reto,2,2,1
retirer,2,2,2
retireees,2,2,2
retiran,2,2,2
reticence,2,2,2
retake,2,2,2
retailcouncil,2,2,2
resurrectionsunday,2,2,2
resumo,2,2,2
restroom,2,2,2
restrições,2,2,2
restreindre,2,2,2
restos,2,2,2
restonsconnectés,2,2,2
restons,2,2,2
restlessnews,2,2,2
resteràlamaisonsauverdesvies,2,2,1
resterilize,2,2,2
restartmiga,2,2,1
ressource,2,2,2
ressemble,2,2,2
resposta,2,2,2
responsiveness,2,2,2
responsibilityamp,2,2,2
responsei,2,2,2
responsabilités,2,2,2
responsability,2,2,2
respondent,2,2,2
respirologist,2,2,2
respirent,2,2,2
respecté,2,2,2
respectivement,2,2,2
respectez,2,1,1
resources⬇️⬇️,2,2,2
resorting,2,2,2
resistiré,2,2,2
resistersis20,2,2,2
resigntrumpence,2,2,1
resides,2,2,2
residentsstaff,2,2,2
residentdoctors,2,2,2
reshmasaujani,2,2,1
resentment,2,2,2
resent,2,2,2
resellers,2,2,2
researchonwh,2,2,2
rescuing,2,2,2
rescueadopt💔on,2,2,2
rescinded,2,2,2
reschedule,2,2,2
requerido,2,2,2
reqd,2,2,2
repunte,2,2,2
repudiation,2,2,2
republicansarekillingus,2,2,2
republicansaredestroyingamerica,2,2,2
republicana,2,2,2
reptedlieu,2,2,2
repsteineke,2,1,1
repspeier,2,2,2
représente,2,2,2
reprocess,2,2,2
reprobate,2,2,2
reprinted,2,2,2
reprint,2,2,2
reprimir,2,1,1
reprimand,2,2,2
repress,2,2,2
represión,2,2,1
reprendront,2,2,2
reprashida,2,2,2
reposted,2,2,2
reportées,2,2,2
reportan,2,2,2
reportados,2,2,2
reportado,2,2,2
reponse,2,2,2
replacementforeigners,2,2,2
repjimbanks,2,2,2
repgosar,2,2,2
repgallagher,2,2,2
repenser,2,2,2
repealed,2,1,1
repbrianfitz,2,2,1
repaying,2,2,2
repaoc,2,2,2
repaired,2,2,2
reoccurring,2,2,2
renumandhane,2,2,2
rentstrike2020,2,2,2
rentmortgagesstudent,2,2,2
rentfreeze,2,2,2
renseignement,2,2,2
renown,2,2,2
renounced,2,2,2
renounce,2,2,2
renforcent,2,2,2
renewableenergy,2,2,2
renetremblay13,2,2,2
renee,2,2,2
rendue,2,2,2
rendition,2,2,2
rendent,2,2,2
renault,2,2,2
renaissance,2,2,2
remèdes,2,2,2
remède,2,2,2
remyngol,2,2,1
remplis,2,2,2
remple,2,2,2
remis,2,2,2
remington,2,2,2
remercié,2,2,2
rememberartists,2,2,1
remedied,2,2,2
rembourser,2,2,2
remake,2,2,2
remade,2,2,2
relâchement,2,2,2
reliés,2,2,2
relents,2,2,2
relegated,2,2,2
relearn,2,2,2
relação,2,2,2
relate⁉️🤗,2,2,2
relapse,2,2,2
relajar,2,2,2
relabeled,2,2,2
rekonstruiert,2,2,2
rejoins,2,1,1
reiteradamente,2,2,1
reinvent,2,2,2
reintroducing,2,2,2
reintroduced,2,1,1
reintroduce,2,2,2
reinstating,2,2,2
reinhardt,2,2,2
reiner,2,2,2
reimaginingresilience,2,2,2
reimagined,2,2,2
reignite,2,2,2
reiders,2,2,2
reicurran,2,2,2
rehires,2,2,2
rehearsing,2,2,2
rehearse,2,2,2
rehabilitate,2,2,2
regvickers,2,2,2
regulated,2,2,2
regsprecher,2,2,2
regressive,2,2,2
regreso,2,2,2
registró,2,2,2
registrar,2,2,2
reginamaher,2,2,2
reginahumane,2,2,2
regimechangebc,2,2,2
reggcohn,2,2,2
regeneracionmx,2,2,2
regarder,2,2,2
reganetc,2,2,2
refusé,2,2,2
refus,2,2,2
refunded,2,2,2
refugiados,2,2,1
refugeecentre,2,2,2
refresher,2,2,2
reformer,2,1,1
reformacons,2,1,1
reformacon,2,2,2
reforestation,2,2,2
reflètent,2,2,2
reflective,2,2,2
refinitiv,2,2,2
refinement,2,2,2
reeves5150,2,2,1
reevaluated,2,2,2
reesusp,2,2,2
reemerged,2,2,2
reemerge,2,2,2
reelectionyour,2,2,2
reeeealllllyyy,2,2,1
redwavewarrior,2,2,2
redvested,2,2,2
redtory,2,2,1
redstateblues,2,2,1
redpop86,2,2,2
redpill,2,2,2
redneck,2,2,2
rednationrising,2,2,2
redline,2,2,2
redistribute,2,2,2
rediscovering,2,2,2
rediscover,2,2,2
redeployment,2,2,2
redefining,2,2,2
redeclared,2,2,2
redchilliesent,2,2,2
recurrence,2,2,2
recuperação,2,2,2
recuperating,2,2,2
recuperar,2,2,2
recuperadas,2,2,1
recul,2,2,2
recruiter,2,2,2
recrudece,2,2,2
recrimination,2,2,2
recreated,2,2,2
recovered0,2,1,1
recoup,2,2,2
recounted,2,2,2
recorte,2,2,2
recorder,2,2,2
reconstitute,2,2,2
reconocer,2,2,2
reconocemos,2,2,2
reconfirms,2,2,2
reconfiguring,2,2,2
reconfigure,2,2,2
reconcile,2,2,2
recomprando,2,2,2
recomienda,2,2,2
reclassify,2,2,2
reclassifies,2,2,2
reclamation,2,2,2
reclaimthewest,2,2,2
recieved,2,2,2
recibimos,2,2,2
recherches,2,2,2
recharge,2,2,2
recevront,2,2,2
recertified,2,2,2
recensées,2,2,1
receiving🤔,2,2,2
recede,2,2,2
recebeu,2,2,2
recd,2,2,2
recast,2,2,2
recalled⬇️🤷‍♂️,2,2,2
recalibrating,2,2,2
rebut,2,2,2
rebuff,2,2,2
rebounded,2,2,2
reblavoie,2,1,1
rebelnurse76,2,2,2
rebellious,2,2,2
rebeccakatz5,2,2,2
reba,2,2,2
reax,2,2,2
reassignment,2,2,2
rearrange,2,2,2
reargue,2,2,2
reardoor,2,2,2
reaps,2,2,2
reanalysis,2,2,2
realy,2,2,2
realtracymurray,2,2,2
realtor,2,2,2
realpolitidiva,2,2,2
realloudlyndsey,2,2,2
realized—but,2,2,2
realizando,2,2,2
realitywinner,2,2,2
realityendorsesbernie,2,2,2
realist,2,2,2
realiseren,2,1,1
realiity,2,2,2
realericcohen,2,2,2
realedwardszall,2,2,1
realedflint,2,2,1
realdrrusty,2,2,2
realdavidjensen,2,2,2
realcpaz,2,2,1
realcolinmac,2,2,2
realbarrontramp,2,2,1
readymade,2,2,2
readtheworld,2,2,2
readinglunch,2,2,2
reactivación,2,2,2
rds,2,2,2
rdrp,2,2,2
rdchat,2,2,2
rdccovid19,2,2,1
rdccoronavirus,2,2,1
rcmpnl,2,2,2
rcarrick,2,2,2
rbpundit,2,2,2
rbccanadianopen,2,2,2
rbarishansky,2,2,2
rb,2,2,2
rağmen,2,2,2
raíz,2,2,2
razón,2,2,2
razorpack65,2,2,2
razones,2,2,2
raymondchopc,2,2,2
rayleengale,2,2,1
raydel78,2,2,1
rawalpindi,2,2,2
ravioli,2,2,2
raving,2,2,2
raté,2,2,2
rattlesnake,2,2,2
rato,2,2,2
ratkingwords,2,2,1
rationalizing,2,2,2
rationalization,2,2,2
rassuré,2,2,2
rassemblement,2,2,2
raspy,2,2,2
rasnawatir,2,2,1
rascal,2,2,2
raptured,2,2,2
rapture,2,2,2
rapportés,2,2,2
rapporte,2,2,2
rappelezvous,2,2,2
rapidtesting,2,2,2
rapidlyspreading,2,2,2
raphaelbouviera,2,2,2
raphael,2,2,2
raoultdidier,2,2,2
ransomware,2,1,1
rankandfileca,2,2,2
randyrrquaid,2,2,2
randypettapiece,2,2,1
randyglobalnews,2,2,2
ranaayyub,2,2,2
ramones,2,2,2
ramen,2,2,2
ramadan2020,2,2,2
rama,2,2,2
ralston,2,2,2
ralentiza,2,2,2
ralentir,2,2,2
raked,2,2,2
rajputramesh,2,2,2
rajesh,2,2,2
rajavi,2,2,2
rajasthans,2,2,2
raj,2,1,1
raiser,2,2,2
rainiercroft,2,2,1
rainforest,2,2,2
railwaybut,2,2,2
railroading,2,2,2
railed,2,2,2
rahm,2,2,2
rahima,2,2,2
raha,2,2,2
ragusosergio,2,2,2
raft,2,2,2
raffle,2,2,2
raecist,2,2,2
radleyatthespec,2,2,2
radiosavana,2,2,2
radionlnews,2,2,2
radiological,2,2,2
radiohead,2,2,2
radiofreecanuck,2,2,1
radioelectronic,2,2,2
radicalized,2,2,2
radicalize,2,2,2
racking,2,2,2
racistsinophobic,2,2,2
racistchina,2,2,2
racine,2,2,2
rachha,2,1,1
racerxjax,2,2,2
racer,2,2,2
rabrowne75,2,2,2
r4today,2,2,2
r14scorae,2,2,2
r038,2,2,2
quête,2,2,2
quédateencasaya,2,2,2
quédate,2,2,2
québecois,2,2,2
quos,2,2,2
quiénes,2,2,2
quitté,2,2,2
quirky,2,2,2
quirk,2,2,2
quirinale,2,1,1
quinta,2,2,1
quinoline,2,2,1
quinoa,2,2,2
quinism,2,2,1
quillintel,2,2,2
quillette,2,2,2
quigginreport,2,2,2
quiggin,2,2,2
quieter,2,2,2
quiero,2,2,2
quickness,2,2,2
quickest,2,2,2
quhier,2,2,2
queued,2,2,2
questioneverything,2,2,2
questa,2,2,2
quesnel,2,2,1
quesera25265513,2,2,1
quero,2,2,2
quelquesuns,2,2,1
queer,2,1,1
queensuhealth,2,2,2
queensudom,2,2,2
queensu,2,2,2
queensland,2,2,2
queeniem,2,1,1
quedarse,2,2,2
queda,2,2,2
quebecontario,2,2,2
quau,2,2,2
quase,2,2,2
quartineeaster2020,2,2,2
quart,2,2,2
quarentine,2,2,2
quarantini,2,2,2
quarantineits,2,2,2
quarantineccp4ever,2,2,1
quarantineamovie,2,2,2
quaranteen,2,2,2
qualifyfor,2,2,2
qualifient,2,2,2
quaint,2,2,2
qua,2,2,2
qpbriefing,2,2,2
qlee50,2,2,2
qldpol,2,2,2
qfdbruce,2,2,2
qew,2,2,2
qeh,2,2,2
qdecoder,2,2,1
qdbui⁩,2,2,2
qdbui,2,2,2
qcpol,2,2,2
qclues,2,2,2
qchottawa,2,2,2
qcanglos,2,2,2
qboehm2,2,2,2
qazi,2,2,2
qatari,2,2,2
qanuq,2,2,2
qanon76,2,2,2
qa,2,2,2
q17,2,2,2
pátria,2,2,2
pylon,2,2,2
pybaubry,2,2,2
pwolodarski,2,2,1
pwme,2,2,2
pwatkins63,2,2,2
pvvult,2,2,2
pvt1717,2,2,1
pvt,2,2,2
pvc,2,2,2
pvanrens,2,2,2
puñado,2,2,2
puzzling,2,2,2
puzzlement,2,2,2
puvvirinnaqtualuk,2,2,2
putz,2,2,2
puthaandu,2,1,1
puta,2,2,2
pussyhatpathetic,2,2,2
pushinglimits3,2,2,1
pushingamppeddling,2,2,2
pushback💥,2,2,2
purveyor,2,2,2
pursues,2,2,2
purporting,2,2,2
purport,2,2,2
purity42513414,2,2,1
purim,2,1,1
purell,2,2,2
pura,2,2,2
pups💔stand,2,2,2
punition,2,2,2
punching,2,2,2
pummel,2,2,2
pulmonology,2,2,2
pulmonary,2,2,2
pulltogether,2,2,2
pulitzercenter,2,2,2
pulitzer,2,2,2
puissance,2,2,2
puget,2,2,2
puffdomino,2,2,2
puestoloco,2,2,1
puesto,2,2,2
puertas,2,2,2
puente,2,2,2
puedo,2,2,1
puebla,2,1,1
puddle,2,2,2
pudderrusty,2,2,1
pubpolicymunk,2,2,2
publicsector,2,2,2
publicowned,2,2,2
publicmobile,2,1,1
publicized,2,2,2
publicidad,2,1,1
publichealthpod,2,2,2
publically,2,2,2
publicaciones,2,2,2
ptn,2,2,2
ptbostrong,2,1,1
ptbopolice,2,2,2
psychosis,2,2,2
psychologic,2,2,1
psychisch,2,1,1
pspclets,2,2,2
psfnyc5,2,2,1
pseudochilblains,2,2,2
pseudo,2,2,2
psbdc,2,2,2
ps7,2,2,2
ps,2,2,2
prône,2,2,2
próprio,2,2,1
própria,2,2,1
prêtes,2,2,2
prévues,2,2,2
prévoit,2,2,2
préviennent,2,2,2
présidence,2,2,2
présenté,2,2,2
présentez,2,2,2
présentaient,2,2,2
préparant,2,2,1
prélèvements,2,2,2
préliminaires,2,2,2
préfet,2,2,2
précédente,2,2,2
préconisées,2,2,1
préconise,2,2,2
précoce,2,2,2
précisions,2,2,2
précision,2,2,2
précisetelle,2,2,2
précieux,2,2,2
prune,2,2,2
proximate,2,1,1
provs,2,2,2
provoquer,2,2,2
provoca,2,2,2
provinciales,2,2,2
provincia,2,2,2
provinceterritory,2,2,2
provincebyprovince,2,2,2
provient,2,2,2
providencehlth,2,2,2
proverb,2,2,2
provaccine,2,2,2
prouver,2,2,2
proun,2,2,2
proudlycanadia4,2,2,1
proudcanthe12th,2,2,2
proudca37627925,2,2,2
protsenko,2,2,2
protrudeau,2,2,2
proton,2,2,2
protocolos,2,2,2
protocolo,2,2,2
protocole,2,2,2
proteção,2,2,2
proteja,2,2,2
protegerse,2,2,2
protege,2,2,2
protectwldlife,2,2,2
protectthenhs,2,2,2
protectourelders,2,2,2
protectallworkers,2,2,1
protagonistas,2,2,2
protagonist,2,2,2
prostitution,2,2,2
prosinplanet,2,2,1
propósito,2,1,1
propuesta,2,2,2
proposta,2,2,2
proposions,2,2,2
proportionalrepresentation,2,2,2
proportional,2,2,2
prophesied,2,2,2
propelled,2,2,2
propagée,2,2,2
propagating,2,2,2
propagates,2,2,2
propagated,2,2,2
propagandizing,2,2,2
propagandized,2,2,2
propagandaladen,2,2,2
pronunciamento,2,2,2
promulgated,2,2,2
promotional,2,2,2
promisesmadepromiseskept,2,2,2
promenade,2,2,2
prolongs,2,2,2
prolonger,2,2,2
prologue,2,2,1
projectile,2,2,2
proiraq,2,2,2
progressivement,2,2,2
programmation,2,2,2
profunda,2,2,2
profitent,2,2,2
profitdriven,2,2,2
professionnelles,2,2,2
produção,2,2,2
productively,2,2,2
procurer,2,2,2
proctor,2,2,2
procppchina,2,1,1
procommunist,2,2,2
proclaims,2,2,2
prochain,2,2,2
processfacts,2,2,2
processar,2,2,2
procesos,2,2,2
procedente,2,2,1
proccp,2,2,2
procanadian,2,2,2
problem☝️drainthecorperatecesspool,2,2,2
problemas,2,2,2
probed,2,2,2
probableconfirmed,2,2,2
proaction,2,2,1
proabortion,2,2,2
privilegedthis,2,2,1
privelege,2,2,2
privados,2,2,2
privacybydesign,2,2,2
privacidad,2,2,2
prisão,2,2,2
prisonniers,2,2,2
prisonhealth,2,2,2
priosn,2,2,2
prioritising,2,2,2
prioritario,2,2,2
prioritaires,2,2,2
prioridad,2,2,2
prioiritizing,2,2,2
principled,2,2,2
principality,2,2,2
princessaust,2,2,1
princeofsocks,2,2,2
princegeorge,2,2,2
primeros,2,2,2
primaire,2,2,2
prided,2,2,2
pricewar,2,2,1
prewarned,2,2,2
previsão,2,1,1
preventivo,2,2,2
preventivas,2,2,2
preventcovid19spread,2,2,2
prevenciónyacción,2,2,1
prevailed,2,2,2
pretzel,2,2,2
pretexto,2,2,2
presymptoms,2,2,2
presymptomatics,2,2,2
prestige,2,2,2
pressprogress,2,2,2
pressley,2,2,2
pressential,2,2,2
presscoreca,2,2,2
presrealdonaldtrump,2,2,2
presos,2,2,2
presocial,2,2,2
presidunce,2,2,2
president—largely,2,2,2
presidenttrumps,2,2,2
presidenttriage,2,2,1
presidenting,2,2,2
presidentforlife,2,2,2
presidentakufoaddospeaksoncoronavirus,2,2,1
presidencerdc,2,2,2
presided,2,2,2
presentó,2,2,2
presentaron,2,2,2
presentar,2,2,2
prescottrussell,2,2,1
prescience,2,2,2
preproduced,2,2,2
preparándonos,2,2,2
preparechange,2,2,2
preparado,2,2,2
preocupante,2,2,2
prenup,2,2,2
premji,2,1,1
premarch,2,2,2
preguntan,2,2,2
preferring,2,2,2
preferential,2,2,2
precursor,2,2,2
precondition,2,2,2
preclude,2,2,2
precipitously,2,2,2
precautionif,2,2,2
prayfortheworld,2,2,2
prayforamerica,2,2,2
prayers🙏🏻🙏🏻🙏🏻trump,2,2,2
pray4all,2,2,2
pratt,2,1,1
pratiques,2,2,2
prakash,2,2,2
praia,2,2,2
pragmatism,2,2,2
pragmatictexan,2,2,2
practicephysicaldistancing,2,2,2
prac,2,2,2
pr33p,2,2,2
ppwc,2,1,1
pps,2,2,2
pplunlike,2,2,2
pplspreachers,2,2,1
pplof,2,2,2
pple‼️,2,2,2
ppe🤬,2,2,2
ppe🤔,2,2,2
ppeventilator,2,2,2
ppesupplies,2,2,2
ppefordoctors,2,2,2
ppd,2,2,2
ppclondonwest,2,2,2
poyang,2,2,2
power🔥,2,2,2
power—instead,2,2,2
powertothepeople,2,2,1
powerhungry,2,2,2
powerglobalus,2,2,1
powerfully,2,2,2
powderface,2,2,2
poutine,2,2,2
pousse,2,2,2
poursuites,2,2,2
poumons,2,2,2
poulin,2,2,2
poudre,2,1,1
pouce,2,2,2
potus🤡👈🏾followhismoney,2,2,2
potus😡,2,2,2
potstocks,2,2,2
potshot,2,1,1
potencial,2,2,1
postura,2,2,2
postponewisconsin,2,2,2
postmark,2,2,2
posthumously,2,2,2
postes,2,2,2
posterity,2,2,2
postcovidcity,2,2,2
postcorona,2,2,2
postcard,2,2,2
possono,2,2,2
possible🤯i,2,2,2
possiblelikely,2,2,2
possibilitédefinancement,2,2,2
positivepolicechallenge,2,2,2
positiva,2,2,2
positiv,2,2,2
posited,2,2,2
posibles,2,2,2
posez,2,2,2
posent,2,2,2
portée,2,2,2
portugal12760,2,2,1
portraying,2,2,2
porteparole,2,2,2
portalberni,2,2,2
portage,2,2,2
porqué,2,2,2
pornhub,2,2,2
pore,2,2,2
populismo,2,2,2
populationpatients,2,2,1
populationcontrol,2,2,2
poppyculture181,2,2,2
popn,2,2,2
pooja,2,1,1
poof,2,2,2
poodle,2,2,2
pong,2,2,2
ponemos,2,2,2
pompes,2,2,2
polémica,2,2,2
polyester,2,2,2
polska,2,2,2
polodix30,2,2,1
polmun,2,2,2
polluting,2,2,2
pollthanks,2,2,2
pollo,2,2,2
pollen,2,2,2
politics—but,2,2,2
politicspot,2,2,1
politicolucy,2,2,1
politickin,2,2,2
politicised,2,2,2
politiciansespecially,2,2,2
politicalshort,2,2,1
polinakovalen10,2,2,1
policy—that,2,2,2
policymaking,2,2,2
policiesunless,2,2,2
policewoman,2,2,2
policemag,2,1,1
policeemtetc,2,2,2
poliblumuslim,2,2,2
poli,2,2,2
poldroituqam,2,2,2
polar,2,2,2
poking,2,2,2
poke,2,2,2
pok,2,2,2
poilivre,2,2,2
pogrom,2,2,2
pogne,2,2,2
poet,2,2,2
podrían,2,2,2
podrá,2,2,2
podcast—available,2,2,2
podcasthq,2,2,2
pocus,2,2,2
poco,2,2,2
pocketed,2,2,2
pocketbook,2,2,2
pobladores,2,2,2
poaching,2,2,2
poa,2,2,2
pnp,2,2,2
pneumoniacausing,2,2,2
pmt,2,2,1
pmoi,2,2,2
pmnorm,2,2,1
pmmodi,2,2,2
pmimrankhan,2,2,2
pmikcoronafund,2,2,2
pmdoug,2,2,2
plze,2,2,2
plywood,2,2,2
plying,2,2,2
plutocrat,2,2,2
pluristem,2,2,2
plume,2,2,2
plumber,2,2,2
plot⬇️from,2,2,2
plongée,2,2,2
plett,2,2,2
plesse,2,2,2
plenum,2,2,2
pleinement,2,2,2
plebe,2,2,2
pleated,2,2,2
pleateauing,2,2,2
pleasing,2,2,2
pleasestaysafe,2,1,1
plazadeladignidad,2,2,1
playacted,2,2,2
plaudit,2,2,2
platitudinous,2,2,2
platforming,2,2,2
plateforme,2,2,2
plateaued,2,2,2
plata,2,2,2
plasticwaste,2,2,1
plastered,2,2,2
plantman1958,2,2,2
plantformcorp,2,2,2
plantation,2,2,2
plannedevent,2,2,1
planneddemic,2,2,2
plane👉cpc,2,2,2
planeloads,2,2,2
plagiarized,2,2,2
plagiarize,2,2,2
plafonds,2,2,2
placate,2,2,2
plaats,2,2,2
pkpqc,2,2,2
pkg,2,2,2
pj,2,2,2
piñata,2,2,2
piétons,2,2,2
pizzeria,2,2,2
pizzarelli,2,2,2
piyushgoyal,2,2,2
piya,2,2,2
pitthealthsci,2,2,2
pitmasterjeff,2,2,1
pitiful,2,2,2
pitcher,2,2,2
pitched,2,2,2
pissin,2,2,2
pissedoff,2,2,2
pirouzhanachi,2,2,2
pirbright,2,2,2
pique,2,2,2
pioneer,2,2,2
pintupandey9971,2,2,1
pinsky,2,2,2
pinpoint,2,2,2
pinocchio,2,2,2
pinnyloketch,2,2,2
pinnochio,2,2,2
pinning,2,2,2
pinkyfaye,2,2,1
pinky,2,1,1
pinkmoon,2,2,2
pinkk9lover,2,2,2
pinche,2,2,1
pillsbury,2,2,2
pilloried,2,2,2
pillage,2,2,2
pilate,2,2,2
pikevilleb,2,2,1
pijn,2,1,1
piie,2,2,2
pigloshi,2,2,2
piggyback,2,2,2
pierrepaulhus,2,2,2
pico,2,2,2
picket,2,2,2
pichincha,2,2,1
picardglobe,2,2,2
physiquement,2,2,2
physic,2,2,2
phylogeny,2,1,1
phscss,2,2,2
photooftheday,2,2,2
photographed,2,2,2
phoning,2,2,2
phoenixnot,2,2,2
philrack,2,2,2
philpot,2,2,2
philosopher,2,2,2
philmcrae,2,2,2
philmckraken,2,2,1
phillycomptonmw,2,2,1
phillip,2,2,2
philipwegmann,2,2,2
philippedemo,2,2,1
philhanna6,2,2,1
phenotype,2,2,2
phenomenally,2,2,2
pheic,2,1,1
phasing,2,2,2
phased,2,2,2
pharmalauren,2,1,1
pharmafauci,2,2,2
pharmaciens,2,2,2
pharmacie,2,2,2
pharmaceuticalmedical,2,2,2
phare,2,2,2
